epsilon = 0.3
learning_rate = 0.05
discount_rate = 0.99
lambda = 0.5

T = 0.1
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
1970,49,15,17,21,0,0,0,0
1971,20,8,7,16,0,0,0,0
1972,21,14,21,14,0,0,0,0
1973,42,9,20,11,0,0,0,0
1974,66,9,8,19,0,0,0,0
1975,22,11,18,13,0,0,0,0
1976,13,11,13,20,0,0,0,0
1977,50,10,20,12,0,0,0,0
1978,28,10,7,17,0,0,0,0
1979,25,13,17,22,0,0,0,0
1980,24,4,16,14,0,0,0,0
1981,15,19,9,11,0,0,0,0
1982,29,11,22,16,0,0,0,0
1983,45,10,10,4,0,0,0,0
1984,56,18,17,9,0,0,0,0
1985,37,5,18,11,0,0,0,0
1986,36,22,15,16,0,0,0,0
1987,21,7,13,7,0,0,0,0
1988,39,19,19,18,0,0,0,0
1989,22,20,9,10,0,0,0,0
1990,47,13,20,20,0,0,0,0
1991,19,10,11,21,0,0,0,0
1992,15,15,13,6,0,0,0,0
1993,19,16,13,11,0,0,0,0
1994,37,10,6,11,0,0,0,0
1995,44,11,19,10,0,0,0,0
1996,32,10,12,17,0,0,0,0
1997,45,11,18,12,0,0,0,0
1998,28,20,13,11,0,0,0,0
1999,38,3,18,15,0,0,0,0
2000,27,17,12,18,0,0,0,0
2001,44,22,20,15,0,0,0,0
2002,13,18,8,16,0,0,0,0
2003,14,13,13,20,0,0,0,0
2004,21,14,12,17,0,0,0,0
2005,55,8,16,13,0,0,0,0
2006,23,9,11,10,0,0,0,0
2007,41,8,20,20,0,0,0,0
2008,33,13,19,12,0,0,0,0
2009,59,12,15,14,0,0,0,0
2010,29,18,9,19,0,0,0,0
2011,24,22,8,10,0,0,0,0
2012,12,9,11,2,0,0,0,0
2013,37,11,9,15,0,0,0,0
2014,33,13,21,10,0,0,0,0
2015,30,2,11,18,0,0,0,0
2016,28,10,6,19,0,0,0,0
2017,26,11,3,21,0,0,0,0
2018,17,19,7,21,0,0,0,0
2019,21,18,21,13,0,0,0,0
2020,16,20,15,20,0,0,0,0
2021,38,12,8,3,0,0,0,0
2022,2,11,16,15,0,0,0,0
2023,39,11,18,22,0,0,0,0
2024,66,3,10,13,0,0,0,0
2025,16,14,20,20,0,0,0,0
2026,34,9,8,22,0,0,0,0
2027,43,13,8,10,0,0,0,0
2028,37,17,9,14,0,0,0,0
2029,35,13,11,20,0,0,0,0
2030,30,15,17,17,0,0,0,0
2031,31,12,15,21,0,0,0,0
2032,13,11,3,20,0,0,0,0
2033,37,21,19,14,0,0,0,0
2034,51,11,8,6,0,0,0,0
2035,41,10,9,9,0,0,0,0
2036,39,19,15,10,0,0,0,0
2037,13,19,18,17,0,0,0,0
2038,22,8,16,11,0,0,0,0
2039,39,12,9,16,0,0,0,0
2040,47,13,5,14,0,0,0,0
2041,46,21,4,11,0,0,0,0
2042,15,19,14,6,0,0,0,0
2043,32,11,18,12,0,0,0,0
2044,152,11,12,6,0,0,0,0
2045,28,9,16,15,0,0,0,0
2046,3,7,11,13,0,0,0,0
2047,46,15,12,14,0,0,0,0
2048,15,9,17,14,0,0,0,0
2049,36,20,8,12,0,0,0,0
2050,15,16,12,14,0,0,0,0
2051,41,21,17,12,0,0,0,0
2052,26,5,9,14,0,0,0,0
2053,54,15,11,21,0,0,0,0
2054,41,20,9,10,0,0,0,0
2055,23,18,7,13,0,0,0,0
2056,48,9,14,16,0,0,0,0
2057,47,4,21,19,0,0,0,0
2058,35,14,8,21,0,0,0,0
2059,16,7,10,11,0,0,0,0
2060,35,4,18,12,0,0,0,0
2061,38,11,8,14,0,0,0,0
2062,13,12,18,16,0,0,0,0
2063,32,19,21,19,0,0,0,0
2064,22,18,10,3,0,0,0,0
2065,61,11,13,19,0,0,0,0
2066,49,17,12,19,0,0,0,0
2067,65,9,3,21,0,0,0,0
2068,68,14,5,8,0,0,0,0
2069,61,8,14,18,0,0,0,0
2070,35,16,4,11,0,0,0,0
2071,29,19,11,17,0,0,0,0
2072,30,13,8,18,0,0,0,0
2073,17,9,20,9,0,0,0,0
2074,42,7,10,12,0,0,0,0
2075,40,17,14,12,0,0,0,0
2076,36,9,10,11,0,0,0,0
2077,37,20,20,20,0,0,0,0
2078,18,20,17,9,0,0,0,0
2079,49,9,14,18,0,0,0,0
2080,61,9,12,7,0,0,0,0
2081,38,14,19,19,0,0,0,0
2082,46,8,16,9,0,0,0,0
2083,22,15,12,20,0,0,0,0
2084,16,12,10,20,0,0,0,0
2085,21,20,6,21,0,0,0,0
2086,36,13,10,16,0,0,0,0
2087,38,9,11,15,0,0,0,0
2088,29,19,18,17,0,0,0,0
2089,38,20,10,18,0,0,0,0
2090,21,11,10,18,0,0,0,0
2091,57,16,13,16,0,0,0,0
2092,33,4,4,17,0,0,0,0
2093,15,15,21,20,0,0,0,0
2094,47,17,13,19,0,0,0,0
2095,7,13,14,21,0,0,0,0
2096,23,7,9,21,0,0,0,0
2097,12,9,21,10,0,0,0,0
2098,42,20,8,12,0,0,0,0
2099,33,9,21,18,0,0,0,0
2100,39,10,2,20,0,0,0,0
2101,57,11,20,14,0,0,0,0
2102,21,10,13,10,0,0,0,0
2103,35,8,11,10,0,0,0,0
2104,16,18,19,3,0,0,0,0
2105,24,12,12,3,0,0,0,0
2106,41,20,12,14,0,0,0,0
2107,2,17,17,18,0,0,0,0
2108,25,10,12,7,0,0,0,0
2109,17,21,21,9,0,0,0,0
2110,22,17,19,8,0,0,0,0
2111,25,11,20,13,0,0,0,0
2112,17,17,13,10,0,0,0,0
2113,55,19,10,19,0,0,0,0
2114,8,6,8,9,0,0,0,0
2115,30,7,11,16,0,0,0,0
2116,42,20,3,20,0,0,0,0
2117,43,11,11,13,0,0,0,0
2118,52,11,19,20,0,0,0,0
2119,37,8,13,20,0,0,0,0
2120,8,9,8,3,0,0,0,0
2121,41,18,16,16,0,0,0,0
2122,33,9,20,12,0,0,0,0
2123,29,22,12,20,0,0,0,0
2124,21,18,16,10,0,0,0,0
2125,55,15,21,10,0,0,0,0
2126,20,18,5,18,0,0,0,0
2127,27,12,11,21,0,0,0,0
2128,33,12,19,3,0,0,0,0
2129,50,18,17,10,0,0,0,0
2130,14,11,11,19,0,0,0,0
2131,49,15,12,10,0,0,0,0
2132,20,10,8,11,0,0,0,0
2133,31,19,12,7,0,0,0,0
2134,82,18,11,19,0,0,0,0
2135,27,17,11,17,0,0,0,0
2136,47,15,20,17,0,0,0,0
2137,21,7,21,16,0,0,0,0
2138,26,7,21,20,0,0,0,0
2139,31,13,15,9,0,0,0,0
2140,64,7,22,20,0,0,0,0
2141,22,7,9,18,0,0,0,0
2142,17,13,15,14,0,0,0,0
2143,27,17,11,9,0,0,0,0
2144,28,14,19,16,0,0,0,0
2145,46,8,19,12,0,0,0,0
2146,19,14,16,7,0,0,0,0
2147,29,15,19,11,0,0,0,0
2148,27,14,9,10,0,0,0,0
2149,22,18,16,10,0,0,0,0
2150,21,17,6,17,0,0,0,0
2151,21,7,12,15,0,0,0,0
2152,27,17,9,20,0,0,0,0
2153,8,21,16,19,0,0,0,0
2154,22,20,18,11,0,0,0,0
2155,37,7,11,14,0,0,0,0
2156,43,17,17,17,0,0,0,0
2157,27,14,10,20,0,0,0,0
2158,77,17,9,10,0,0,0,0
2159,14,18,15,17,0,0,0,0
2160,31,20,13,14,0,0,0,0
2161,24,20,14,19,0,0,0,0
2162,40,2,11,13,0,0,0,0
2163,39,11,9,2,0,0,0,0
2164,19,9,16,17,0,0,0,0
2165,48,14,13,10,0,0,0,0
2166,20,9,4,17,0,0,0,0
2167,42,18,21,18,0,0,0,0
2168,14,18,12,5,0,0,0,0
2169,465,17,7,16,0,0,0,0
2170,22,21,11,17,0,0,0,0
2171,38,17,19,13,0,0,0,0
2172,32,10,19,18,0,0,0,0
2173,24,10,5,3,0,0,0,0
2174,28,11,10,17,0,0,0,0
2175,5,9,19,21,0,0,0,0
2176,33,8,21,13,0,0,0,0
2177,19,10,21,15,0,0,0,0
2178,30,13,17,20,0,0,0,0
2179,34,19,20,8,0,0,0,0
2180,55,13,9,19,0,0,0,0
2181,17,10,13,13,0,0,0,0
2182,17,10,10,5,0,0,0,0
2183,42,12,15,21,0,0,0,0
2184,42,15,19,10,0,0,0,0
2185,31,10,14,12,0,0,0,0
2186,48,22,8,22,0,0,0,0
2187,52,9,21,16,0,0,0,0
2188,13,11,13,11,0,0,0,0
2189,32,11,11,9,0,0,0,0
2190,33,12,19,10,0,0,0,0
2191,21,10,16,11,0,0,0,0
2192,34,14,11,14,0,0,0,0
2193,49,12,9,11,0,0,0,0
2194,28,21,20,7,0,0,0,0
2195,22,18,18,14,0,0,0,0
2196,19,19,7,22,0,0,0,0
2197,49,16,9,12,0,0,0,0
2198,41,17,4,16,0,0,0,0
2199,32,4,19,15,0,0,0,0
2200,64,13,13,17,0,0,0,0
2201,54,10,21,11,0,0,0,0
2202,45,13,9,15,0,0,0,0
2203,42,17,11,15,0,0,0,0
2204,42,22,14,16,0,0,0,0
2205,16,9,13,14,0,0,0,0
2206,11,18,10,9,0,0,0,0
2207,48,2,12,10,0,0,0,0
2208,39,7,5,5,0,0,0,0
2209,10,14,21,13,0,0,0,0
2210,25,13,8,2,0,0,0,0
2211,37,7,20,12,0,0,0,0
2212,25,14,10,18,0,0,0,0
2213,42,14,7,12,0,0,0,0
2214,15,18,2,2,0,0,0,0
2215,21,19,14,18,0,0,0,0
2216,19,18,17,19,0,0,0,0
2217,40,15,18,14,0,0,0,0
2218,40,13,17,10,0,0,0,0
2219,50,12,19,10,0,0,0,0
2220,21,10,12,20,0,0,0,0
2221,39,9,16,9,0,0,0,0
2222,28,16,11,8,0,0,0,0
2223,3,20,19,15,0,0,0,0
2224,59,8,9,17,0,0,0,0
2225,11,18,5,7,0,0,0,0
2226,34,2,10,18,0,0,0,0
2227,47,16,11,13,0,0,0,0
2228,33,17,10,10,0,0,0,0
2229,13,17,20,17,0,0,0,0
2230,26,19,13,16,0,0,0,0
2231,73,7,12,10,0,0,0,0
2232,17,14,4,9,0,0,0,0
2233,15,13,9,7,0,0,0,0
2234,41,21,19,9,0,0,0,0
2235,2,19,19,15,0,0,0,0
2236,42,11,12,21,0,0,0,0
2237,5,15,11,14,0,0,0,0
2238,676,7,11,18,0,0,0,0
2239,26,2,11,15,0,0,0,0
2240,20,22,3,19,0,0,0,0
2241,40,21,13,8,0,0,0,0
2242,34,18,10,13,0,0,0,0
2243,34,21,11,11,0,0,0,0
2244,33,14,18,21,0,0,0,0
2245,28,21,20,4,0,0,0,0
2246,59,13,20,15,0,0,0,0
2247,46,3,20,18,0,0,0,0
2248,40,19,16,21,0,0,0,0
2249,40,20,16,21,0,0,0,0
2250,4,20,20,20,0,0,0,0
2251,38,19,22,16,0,0,0,0
2252,34,15,19,7,0,0,0,0
2253,25,19,17,11,0,0,0,0
2254,54,16,10,20,0,0,0,0
2255,17,4,10,21,0,0,0,0
2256,20,16,20,14,0,0,0,0
2257,41,18,16,10,0,0,0,0
2258,45,21,17,12,0,0,0,0
2259,22,8,18,13,0,0,0,0
2260,49,11,9,4,0,0,0,0
2261,48,10,10,18,0,0,0,0
2262,13,20,18,17,0,0,0,0
2263,32,19,18,18,0,0,0,0
2264,21,8,13,17,0,0,0,0
2265,16,15,20,12,0,0,0,0
2266,58,11,10,14,0,0,0,0
2267,29,14,17,9,0,0,0,0
2268,58,21,13,20,0,0,0,0
2269,19,9,20,20,0,0,0,0
2270,46,10,10,17,0,0,0,0
2271,16,21,12,22,0,0,0,0
2272,38,16,20,3,0,0,0,0
2273,4,12,11,11,0,0,0,0
2274,6,17,20,22,0,0,0,0
2275,351,10,12,11,0,0,0,0
2276,43,13,20,18,0,0,0,0
2277,49,7,19,10,0,0,0,0
2278,26,17,10,20,0,0,0,0
2279,12,17,11,9,0,0,0,0
2280,40,10,19,10,0,0,0,0
2281,31,10,18,8,0,0,0,0
2282,15,12,18,18,0,0,0,0
2283,38,20,8,8,0,0,0,0
2284,27,11,21,20,0,0,0,0
2285,46,17,10,17,0,0,0,0
2286,22,12,21,20,0,0,0,0
2287,14,10,19,17,0,0,0,0
2288,36,8,13,12,0,0,0,0
2289,47,13,17,13,0,0,0,0
2290,18,10,19,18,0,0,0,0
2291,29,17,21,16,0,0,0,0
2292,5,9,11,19,0,0,0,0
2293,4,16,8,20,0,0,0,0
2294,43,9,13,16,0,0,0,0
2295,28,19,13,9,0,0,0,0
2296,33,21,18,18,0,0,0,0
2297,22,17,19,22,0,0,0,0
2298,13,18,21,12,0,0,0,0
2299,48,22,8,8,0,0,0,0
2300,16,18,3,16,0,0,0,0
2301,35,15,19,15,0,0,0,0
2302,23,18,21,10,0,0,0,0
2303,33,7,22,9,0,0,0,0
2304,39,4,11,7,0,0,0,0
2305,61,21,9,3,0,0,0,0
2306,53,11,14,18,0,0,0,0
2307,61,16,18,18,0,0,0,0
2308,57,8,4,18,0,0,0,0
2309,27,21,12,10,0,0,0,0
2310,23,22,13,7,0,0,0,0
2311,49,13,19,12,0,0,0,0
2312,12,6,12,18,0,0,0,0
2313,26,16,17,13,0,0,0,0
2314,32,19,14,14,0,0,0,0
2315,55,18,20,20,0,0,0,0
2316,14,17,11,14,0,0,0,0
2317,21,19,11,12,0,0,0,0
2318,23,17,18,20,0,0,0,0
2319,8,13,19,11,0,0,0,0
2320,30,17,20,12,0,0,0,0
2321,30,9,17,21,0,0,0,0
2322,2,14,9,19,0,0,0,0
2323,53,14,9,19,0,0,0,0
2324,27,18,19,20,0,0,0,0
2325,27,12,19,14,0,0,0,0
2326,36,17,13,21,0,0,0,0
2327,27,12,12,12,0,0,0,0
2328,39,9,8,17,0,0,0,0
2329,48,12,18,4,0,0,0,0
2330,26,14,18,13,0,0,0,0
2331,52,9,18,11,0,0,0,0
2332,17,10,12,13,0,0,0,0
2333,9,16,20,22,0,0,0,0
2334,46,17,20,4,0,0,0,0
2335,44,17,19,20,0,0,0,0
2336,40,16,18,21,0,0,0,0
2337,30,9,21,20,0,0,0,0
2338,24,12,14,22,0,0,0,0
2339,21,9,21,17,0,0,0,0
2340,56,10,18,17,0,0,0,0
2341,29,17,2,10,0,0,0,0
2342,2,12,22,19,0,0,0,0
2343,75,15,6,21,0,0,0,0
2344,57,10,4,6,0,0,0,0
2345,44,12,14,22,0,0,0,0
2346,37,10,10,8,0,0,0,0
2347,84,16,14,4,0,0,0,0
2348,62,7,20,8,0,0,0,0
2349,9,12,19,11,0,0,0,0
2350,17,20,5,15,0,0,0,0
2351,32,19,7,10,0,0,0,0
2352,26,14,12,7,0,0,0,0
2353,29,20,21,21,0,0,0,0
2354,29,12,8,8,0,0,0,0
2355,20,7,7,12,0,0,0,0
2356,46,11,19,7,0,0,0,0
2357,24,13,18,10,0,0,0,0
2358,62,10,10,11,0,0,0,0
2359,19,14,20,16,0,0,0,0
2360,2,19,12,8,0,0,0,0
2361,28,11,18,19,0,0,0,0
2362,71,12,13,22,0,0,0,0
2363,24,6,12,8,0,0,0,0
2364,31,14,14,12,0,0,0,0
2365,15,20,18,18,0,0,0,0
2366,19,12,17,15,0,0,0,0
2367,42,22,21,20,0,0,0,0
2368,25,15,19,9,0,0,0,0
2369,9,17,10,9,0,0,0,0
2370,27,10,10,11,0,0,0,0
2371,22,12,18,13,0,0,0,0
2372,52,3,17,9,0,0,0,0
2373,38,15,10,16,0,0,0,0
2374,46,9,13,13,0,0,0,0
2375,10,11,20,12,0,0,0,0
2376,235,22,13,18,0,0,0,0
2377,27,10,20,17,0,0,0,0
2378,28,22,11,15,0,0,0,0
2379,36,17,19,20,0,0,0,0
2380,51,7,21,12,0,0,0,0
2381,20,9,18,6,0,0,0,0
2382,48,14,19,19,0,0,0,0
2383,14,13,7,10,0,0,0,0
2384,61,12,11,18,0,0,0,0
2385,37,16,18,9,0,0,0,0
2386,16,11,10,10,0,0,0,0
2387,44,14,17,20,0,0,0,0
2388,58,12,21,15,0,0,0,0
2389,24,11,13,3,0,0,0,0
2390,49,20,12,20,0,0,0,0
2391,51,20,19,11,0,0,0,0
2392,58,16,18,20,0,0,0,0
2393,53,14,8,19,0,0,0,0
2394,21,7,19,16,0,0,0,0
2395,51,21,14,11,0,0,0,0
2396,31,10,3,17,0,0,0,0
2397,22,17,21,9,0,0,0,0
2398,17,19,18,15,0,0,0,0
2399,45,7,16,13,0,0,0,0
2400,16,18,11,11,0,0,0,0
2401,38,19,8,16,0,0,0,0
2402,11,18,20,16,0,0,0,0
2403,23,12,17,19,0,0,0,0
2404,30,18,10,18,0,0,0,0
2405,31,13,19,4,0,0,0,0
2406,13,15,10,11,0,0,0,0
2407,28,9,15,21,0,0,0,0
2408,54,19,12,11,0,0,0,0
2409,42,12,21,10,0,0,0,0
2410,43,8,19,12,0,0,0,0
2411,45,13,21,18,0,0,0,0
2412,25,7,13,14,0,0,0,0
2413,52,9,13,6,0,0,0,0
2414,35,9,9,2,0,0,0,0
2415,30,10,10,18,0,0,0,0
2416,51,18,20,10,0,0,0,0
2417,52,21,18,10,0,0,0,0
2418,21,9,9,9,0,0,0,0
2419,65,19,21,9,0,0,0,0
2420,27,11,11,11,0,0,0,0
2421,15,22,18,15,0,0,0,0
2422,33,18,21,20,0,0,0,0
2423,43,21,20,14,0,0,0,0
2424,22,20,22,12,0,0,0,0
2425,23,20,11,8,0,0,0,0
2426,20,15,9,18,0,0,0,0
2427,40,14,21,22,0,0,0,0
2428,9,12,9,8,0,0,0,0
2429,36,16,18,11,0,0,0,0
2430,28,20,13,11,0,0,0,0
2431,41,18,9,14,0,0,0,0
2432,14,21,10,10,0,0,0,0
2433,34,19,6,13,0,0,0,0
2434,19,12,11,18,0,0,0,0
2435,71,17,12,19,0,0,0,0
2436,22,9,5,3,0,0,0,0
2437,48,17,11,9,0,0,0,0
2438,55,21,4,17,0,0,0,0
2439,21,22,17,21,0,0,0,0
2440,2,14,15,10,0,0,0,0
2441,33,10,12,14,0,0,0,0
2442,22,19,12,9,0,0,0,0
2443,35,12,18,14,0,0,0,0
2444,20,12,16,18,0,0,0,0
2445,36,7,10,10,0,0,0,0
2446,57,19,10,10,0,0,0,0
2447,32,3,13,12,0,0,0,0
2448,48,3,21,21,0,0,0,0
2449,26,8,20,11,0,0,0,0
2450,37,14,14,9,0,0,0,0
2451,12,19,7,19,0,0,0,0
2452,9,19,7,14,0,0,0,0
2453,67,17,10,15,0,0,0,0
2454,29,13,19,13,0,0,0,0
2455,19,11,10,17,0,0,0,0
2456,33,18,13,10,0,0,0,0
2457,61,18,19,12,0,0,0,0
2458,14,20,19,16,0,0,0,0
2459,55,16,9,9,0,0,0,0
2460,42,19,10,10,0,0,0,0
2461,14,17,11,12,0,0,0,0
2462,38,21,11,16,0,0,0,0
2463,81,21,16,12,0,0,0,0
2464,32,11,21,9,0,0,0,0
2465,27,10,15,14,0,0,0,0
2466,43,19,17,18,0,0,0,0
2467,28,14,17,20,0,0,0,0
2468,26,16,9,20,0,0,0,0
2469,17,22,17,6,0,0,0,0
2470,14,16,3,15,0,0,0,0
2471,21,10,12,16,0,0,0,0
2472,34,19,22,14,0,0,0,0
2473,38,17,15,20,0,0,0,0
2474,300,12,19,9,0,0,0,0
2475,24,13,14,19,0,0,0,0
2476,45,19,20,15,0,0,0,0
2477,42,9,15,12,0,0,0,0
2478,4,12,4,21,0,0,0,0
2479,3,21,20,12,0,0,0,0
2480,38,16,12,21,0,0,0,0
2481,24,10,9,17,0,0,0,0
2482,24,15,11,16,0,0,0,0
2483,47,11,15,12,0,0,0,0
2484,18,20,10,17,0,0,0,0
2485,21,20,7,7,0,0,0,0
2486,58,20,21,12,0,0,0,0
2487,47,12,12,11,0,0,0,0
2488,29,10,15,22,0,0,0,0
2489,75,6,20,20,0,0,0,0
2490,48,14,11,14,0,0,0,0
2491,50,19,19,16,0,0,0,0
2492,27,17,18,9,0,0,0,0
2493,69,13,5,12,0,0,0,0
2494,40,16,13,17,0,0,0,0
2495,26,11,14,6,0,0,0,0
2496,47,14,7,3,0,0,0,0
2497,17,9,17,12,0,0,0,0
2498,62,13,22,6,0,0,0,0
2499,30,18,13,15,0,0,0,0
2500,15,12,10,14,0,0,0,0
2501,25,11,15,21,0,0,0,0
2502,42,20,11,13,0,0,0,0
2503,18,10,5,11,0,0,0,0
2504,26,11,20,19,0,0,0,0
2505,6,13,10,15,0,0,0,0
2506,45,12,21,12,0,0,0,0
2507,24,20,13,9,0,0,0,0
2508,33,8,13,2,0,0,0,0
2509,47,19,11,14,0,0,0,0
2510,31,13,17,11,0,0,0,0
2511,17,8,10,20,0,0,0,0
2512,2,7,6,21,0,0,0,0
2513,19,15,10,12,0,0,0,0
2514,20,19,14,12,0,0,0,0
2515,35,13,12,11,0,0,0,0
2516,42,19,7,13,0,0,0,0
2517,13,15,19,10,0,0,0,0
2518,30,10,4,19,0,0,0,0
2519,42,13,19,20,0,0,0,0
2520,101,2,17,19,0,0,0,0
2521,34,10,21,14,0,0,0,0
2522,35,21,13,19,0,0,0,0
2523,11,7,21,14,0,0,0,0
2524,51,15,10,10,0,0,0,0
2525,40,17,9,14,0,0,0,0
2526,44,20,6,11,0,0,0,0
2527,2,15,12,12,0,0,0,0
2528,53,10,11,18,0,0,0,0
2529,25,19,13,11,0,0,0,0
2530,47,5,17,14,0,0,0,0
2531,32,9,12,8,0,0,0,0
2532,2,12,10,11,0,0,0,0
2533,24,15,15,5,0,0,0,0
2534,44,11,12,11,0,0,0,0
2535,51,10,18,12,0,0,0,0
2536,11,11,12,10,0,0,0,0
2537,41,10,21,11,0,0,0,0
2538,23,21,2,13,0,0,0,0
2539,27,21,17,8,0,0,0,0
2540,52,15,8,8,0,0,0,0
2541,21,12,18,12,0,0,0,0
2542,51,12,10,6,0,0,0,0
2543,30,17,21,21,0,0,0,0
2544,40,8,19,16,0,0,0,0
2545,31,10,21,17,0,0,0,0
2546,50,15,12,7,0,0,0,0
2547,25,3,12,20,0,0,0,0
2548,64,3,16,14,0,0,0,0
2549,60,12,20,3,0,0,0,0
2550,44,17,15,20,0,0,0,0
2551,25,16,9,15,0,0,0,0
2552,68,16,8,9,0,0,0,0
2553,52,7,8,10,0,0,0,0
2554,51,13,12,12,0,0,0,0
2555,18,13,22,8,0,0,0,0
2556,22,6,20,10,0,0,0,0
2557,37,9,16,9,0,0,0,0
2558,21,21,10,16,0,0,0,0
2559,56,20,11,12,0,0,0,0
2560,14,4,13,21,0,0,0,0
2561,64,13,12,9,0,0,0,0
2562,26,10,12,10,0,0,0,0
2563,22,20,14,13,0,0,0,0
2564,49,13,14,4,0,0,0,0
2565,31,14,16,15,0,0,0,0
2566,64,16,19,9,0,0,0,0
2567,70,11,20,18,0,0,0,0
2568,36,10,21,7,0,0,0,0
2569,25,19,20,18,0,0,0,0
2570,42,12,10,15,0,0,0,0
2571,26,9,18,17,0,0,0,0
2572,31,20,9,13,0,0,0,0
2573,19,12,22,12,0,0,0,0
2574,13,10,11,21,0,0,0,0
2575,18,19,15,20,0,0,0,0
2576,27,5,16,16,0,0,0,0
2577,55,16,6,8,0,0,0,0
2578,40,19,19,21,0,0,0,0
2579,24,20,15,16,0,0,0,0
2580,48,8,16,17,0,0,0,0
2581,59,17,6,12,0,0,0,0
2582,34,15,14,11,0,0,0,0
2583,71,19,20,19,0,0,0,0
2584,58,6,20,19,0,0,0,0
2585,31,22,20,12,0,0,0,0
2586,59,3,18,6,0,0,0,0
2587,15,21,12,16,0,0,0,0
2588,29,19,22,5,0,0,0,0
2589,22,4,17,19,0,0,0,0
2590,23,20,22,18,0,0,0,0
2591,46,8,11,20,0,0,0,0
2592,74,20,15,7,0,0,0,0
2593,70,6,11,10,0,0,0,0
2594,31,10,20,18,0,0,0,0
2595,54,3,22,17,0,0,0,0
2596,43,11,10,17,0,0,0,0
2597,30,13,2,11,0,0,0,0
2598,54,17,22,20,0,0,0,0
2599,18,14,9,21,0,0,0,0
2600,20,18,11,11,0,0,0,0
2601,65,16,21,17,0,0,0,0
2602,39,12,19,9,0,0,0,0
2603,44,19,17,21,0,0,0,0
2604,25,11,20,8,0,0,0,0
2605,49,12,16,19,0,0,0,0
2606,81,21,10,11,0,0,0,0
2607,53,17,11,15,0,0,0,0
2608,14,19,14,8,0,0,0,0
2609,19,21,9,10,0,0,0,0
2610,66,9,17,10,0,0,0,0
2611,62,2,21,13,0,0,0,0
2612,38,11,9,7,0,0,0,0
2613,65,17,16,10,0,0,0,0
2614,20,19,9,12,0,0,0,0
2615,18,20,11,18,0,0,0,0
2616,20,18,10,12,0,0,0,0
2617,35,21,10,19,0,0,0,0
2618,77,4,11,22,0,0,0,0
2619,11,19,18,17,0,0,0,0
2620,59,10,18,19,0,0,0,0
2621,16,17,6,14,0,0,0,0
2622,52,19,17,10,0,0,0,0
2623,58,18,18,10,0,0,0,0
2624,33,10,17,20,0,0,0,0
2625,36,8,12,19,0,0,0,0
2626,44,12,10,11,0,0,0,0
2627,40,21,19,14,0,0,0,0
2628,19,14,17,21,0,0,0,0
2629,51,19,19,13,0,0,0,0
2630,3,10,17,11,0,0,0,0
2631,77,17,7,17,0,0,0,0
2632,42,10,13,20,0,0,0,0
2633,27,13,21,20,0,0,0,0
2634,18,20,16,4,0,0,0,0
2635,21,12,4,21,0,0,0,0
2636,44,12,13,18,0,0,0,0
2637,26,17,10,14,0,0,0,0
2638,45,13,9,8,0,0,0,0
2639,60,15,11,14,0,0,0,0
2640,15,10,13,18,0,0,0,0
2641,40,22,19,20,0,0,0,0
2642,58,8,13,15,0,0,0,0
2643,14,3,12,11,0,0,0,0
2644,37,9,8,12,0,0,0,0
2645,18,14,19,20,0,0,0,0
2646,62,3,16,8,0,0,0,0
2647,36,11,11,21,0,0,0,0
2648,83,7,11,9,0,0,0,0
2649,11,16,9,11,0,0,0,0
2650,20,7,14,20,0,0,0,0
2651,53,18,11,20,0,0,0,0
2652,18,16,15,18,0,0,0,0
2653,55,10,18,22,0,0,0,0
2654,16,22,17,19,0,0,0,0
2655,23,10,8,12,0,0,0,0
2656,13,11,17,18,0,0,0,0
2657,55,8,11,17,0,0,0,0
2658,58,19,21,21,0,0,0,0
2659,2,22,14,12,0,0,0,0
2660,27,12,11,2,0,0,0,0
2661,31,9,15,11,0,0,0,0
2662,5,17,22,21,0,0,0,0
2663,17,12,11,21,0,0,0,0
2664,19,14,15,18,0,0,0,0
2665,30,14,22,7,0,0,0,0
2666,22,17,15,19,0,0,0,0
2667,18,9,10,11,0,0,0,0
2668,21,10,22,12,0,0,0,0
2669,43,20,17,7,0,0,0,0
2670,20,16,11,9,0,0,0,0
2671,44,8,10,9,0,0,0,0
2672,19,17,19,13,0,0,0,0
2673,61,10,12,17,0,0,0,0
2674,73,10,12,14,0,0,0,0
2675,122,13,18,10,0,0,0,0
2676,19,20,20,17,0,0,0,0
2677,42,20,11,21,0,0,0,0
2678,10,21,20,18,0,0,0,0
2679,42,20,7,20,0,0,0,0
2680,12,9,11,20,0,0,0,0
2681,59,21,10,21,0,0,0,0
2682,24,11,18,21,0,0,0,0
2683,2,9,11,16,0,0,0,0
2684,32,22,13,11,0,0,0,0
2685,57,5,14,7,0,0,0,0
2686,42,18,9,19,0,0,0,0
2687,61,16,12,3,0,0,0,0
2688,19,18,7,8,0,0,0,0
2689,58,16,10,8,0,0,0,0
2690,43,12,16,13,0,0,0,0
2691,15,20,12,18,0,0,0,0
2692,51,11,21,12,0,0,0,0
2693,17,16,17,10,0,0,0,0
2694,39,8,17,10,0,0,0,0
2695,32,19,10,22,0,0,0,0
2696,35,2,20,18,0,0,0,0
2697,65,21,9,14,0,0,0,0
2698,33,21,12,8,0,0,0,0
2699,40,16,11,10,0,0,0,0
2700,68,21,19,14,0,0,0,0
