epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 0.5
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
354,69.05,41.586,60.22,34.774,107.723,28.6563,67.9637,18.0353
355,67.29,43.702,57.478,34.048,115.776,29.8986,61.5629,18.6048
356,67.074,42.952,56.8,35.624,108.042,27.581,56.1152,17.7409
357,66.106,42.106,59.162,34.312,128.829,28.1695,54.238,17.4305
358,62.014,44.404,61.592,35.178,107.14,31.3669,64.8413,17.7338
359,59.89,42.312,58.65,35.004,93.1949,27.5823,55.8086,18.3917
360,64.954,43.286,55.726,34.86,96.4715,29.759,55.3203,17.9067
361,66.052,41.786,59.916,34.8,111.486,28.3928,51.6391,17.7524
362,61.502,42.244,63.254,36.484,90.7363,29.1183,63.7168,18.9402
363,69.318,42.358,58.67,35.308,115.767,28.0486,54.8551,20.5986
364,63.312,41.1,62.58,36.54,101.971,29.285,69.7587,19.2199
365,62.27,41.94,58.614,34.712,99.2528,29.0278,53.6254,17.329
366,62.026,41.55,64.226,34.986,105.909,25.1867,76.7181,17.3169
367,60.902,41.318,58.694,36.266,92.5827,26.1305,52.6747,18.4242
368,63.172,41.84,54.178,35.996,88.8536,29.8999,47.1126,19.8449
369,58.868,43.01,62.616,35.44,86.1279,28.3439,61.0325,18.3497
370,59.804,42.88,56.98,35.494,90.579,29.7846,51.8629,17.6929
371,63.428,42.1,62.948,35.286,95.5731,31.0965,64.4848,18.9333
372,69.122,41.24,57.198,32.932,109.951,25.0708,50.8856,17.7844
